payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/08/2025,2134.18,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Payment Justification: Payroll  SALARY 80%=$1707.34 FRINGE 20%=426.84,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,
05/06/2025,2043.96,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
04/25/2025,2037.17,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Ohio Dept of Health costs incurred April 6 to April 19,  2025. Payment Justification: Payroll and Fringe for Staff","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,
05/06/2025,2000,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"All funding in this request reflects award expenditures that are allowable, allocable, reasonable, necessary, and treated consistently according to all goals and objectives outlined and approved in all budgets and work plans through 05-05-2025.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",NJ ST DEPARTMENT OF HEALTH AND SENIOR SERVICES,
04/24/2025,1909.09,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Indirect,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,
05/02/2025,1807.45,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $1,807.45 in reimbursement. $972.08 is for Demo Services-Intense Transitional Management services and $835.37 is for Demo Services-Goods and Services.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
04/22/2025,1799.74,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/23/2025,1787.87,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of (TRAVEL) expenses related to the (CLIA) program paid on (4/22/2025) to better support the public health of Mississippians.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MS ST DEPARTMENT OF HEALTH,
05/05/2025,1664.29,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
05/09/2025,1637.21,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR MISSISSIPPI - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505MS5000,"Reimbursement of $1,637.21  for travel expenses for the HC Title XVIII program paid on May 8, 2025 to better support the public health of Mississippians.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MS ST DEPARTMENT OF HEALTH,ASST_NON_2505MS5000_7530
04/28/2025,1570.13,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
05/06/2025,1470.67,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEBRASKA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NE5000,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2505NE5000_7530
05/02/2025,1394.23,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OHIO - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505OH5000,"This payment is for Ohio Dept of Health subgrantee costs incurred in  April  2025. Payment Justification: Reimbursement to subgrantee for personnel, contracts, and other direct costs for work completed. Reason for Justification Contractual","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",OH ST DEPARTMENT OF PUBLIC HEALTH,ASST_NON_2505OH5000_7530
04/25/2025,1393.7,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
05/08/2025,1390.06,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEBRASKA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NE5000,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2505NE5000_7530
04/22/2025,1342.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
04/22/2025,1270.94,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/07/2025,1199.65,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR VIRGINIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505VA5000,"Costs Associated with 2505VA5000-25S&amp;CTITLE18MEDICARE-Title XVIII: Travel, Contractual","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,ASST_NON_2505VA5000_7530
05/01/2025,1180.36,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Expenditures range from April 1, 2025 through May 1, 2025 for line items in the category of Other for rent and utility to provide employees and clients a space to meet and operate for work in the Outreach and Enrollment program","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",Community Action Corporation of South Texas ,
05/07/2025,1115.38,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR MISSOURI - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505MO5000,SEE ATTACHED,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES ,ASST_NON_2505MO5000_7530
04/30/2025,1114.85,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
04/29/2025,1042.91,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Payment Request for Money Follows Person Grant MFP331091A. We are requesting a payment of $1,042.91 for the period of April 20 - 26, 2025. The requested funds will be allocated as follows:  Contractual: $1,042.91. These funds will support the following grant activities in the NoA: Reimburse payments made to individuals, businesses, nonprofits, and political subdivisions for medical services related moving eligible people back into the community.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",SOCIAL SERVICES SOUTH DAKOTA DEPARTMENT,
05/01/2025,991.51,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
04/25/2025,985.26,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
04/23/2025,959,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
04/24/2025,921.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
05/05/2025,860.72,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OKLAHOMA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505OK5000,"Document Number: 2405OK5000 , Grant Name:  MEDICARE, Budget Period:  10/1/24-9/30/25. These expenses are for Salaries, AT&amp;T,  IT Cost for OSDH , Authority OrderPCard and OMES Services during the timeframe 4/28/25-5/04/25","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OK ST DEPARTMENT OF HEALTH,ASST_NON_2505OK5000_7530
04/24/2025,832.42,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/05/2025,825.37,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,"MEDICARE ENTITLEMENT FOR NEW YORK - FY 2024 - SURVEY AND CERTIFICATION IS A CMS ADMINISTERED PROGRAM THAT PROVIDES MEDICARE AND MEDICAID FUNDING TO STATE SURVEY AGENCIES TO ENSURE HEALTHCARE PROVIDERS ACROSS THE NATION MEET APPLICABLE QUALITY STANDARDS THROUGH ONSITE, OBJECTIVE, AND OUTCOME-BASED VERIFICATION ACTIVITIES CARRIED OUT BY KNOWLEDGEABLE AND TRAINED INDIVIDUALS.",2405NY5000,Reimbursement of Spent Funds. To provide financial assistance to any State which is able and willing to determine through its State health agency or other appropriate State agency that providers and suppliers of health care services are in compliance with Federal regulatory health and safety standards and conditions of participation.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",NY ST DEPT OF HEALTH,ASST_NON_2405NY5000_7530
04/28/2025,800.2,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/06/2025,797.13,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) for 1 R01 XXXXXXXX-01 in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
05/05/2025,775.57,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,This is a reimbursement request for already expended funds for qualified grant expenses per the federal award issued to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. 173.4 Salary; 147.87 Fringe ; 381.01 Indirect Personnel Costs; 73.29 Indirect Operating Costs.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
05/02/2025,773.02,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,"MEDICARE ENTITLEMENT FOR UTAH - FY 2023 - SURVEY AND CERTIFICATION IS A CMS ADMINISTERED PROGRAM THAT PROVIDES MEDICARE AND MEDICAID FUNDING TO STATE SURVEY AGENCIES TO ENSURE HEALTHCARE PROVIDERS ACROSS THE NATION MEET APPLICABLE QUALITY STANDARDS THROUGH ONSITE, OBJECTIVE, AND OUTCOME-BASED VERIFICATION ACTIVITIES CARRIED OUT BY KNOWLEDGEABLE AND TRAINED INDIVIDUALS.",2305UT5000,Reimbursement of applicable grant in accordance with grant requirements,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",UTAH DEPARTMENT OF HEALTH AND HUMAN SERVICES,ASST_NON_2305UT5000_7530
05/09/2025,750.53,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Costs Associated with 2505VA5002-25CLIA-CLIA LAB: Travel,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,
05/07/2025,710.83,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,# 1-710360425-A1   10/1/24-9/30/25 Travel  -  $219.43 RAYMUNDO GARZA $04/29/2025 - 05/01/2025491.40 MADDISON 04/28/2025 - 05/01/2025 DAVID HARRELL,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",ARKANSAS DEPARTMENT OF HEALTH,
04/24/2025,700.37,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Indirect,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,
04/29/2025,664,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,We're requesting $344.80 for personnel costs from the salary line item and $319.20 from the travel line item for employee mileage reimbursement.  These expenses were incurred on 4/30/25.  ,"CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","AIDS Alabama, Inc.",
05/06/2025,659.74,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
05/05/2025,656.7,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"The Survey & Certification Hospice Impact 2025 grant supports activities, including oversight and monitoring of hospice agencies in Georgia. Additionally, the grant supports education/training, salaries, supplies, reimbursements for travel, lodging, and meals while conducting health care surveys that are prioritized according to the fiscal year 2025 Mission & Priorities document (MPD).","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/05/2025,649,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEBRASKA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NE5000,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2505NE5000_7530
04/22/2025,637.75,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
04/23/2025,629.66,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OHIO - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505OH5000,"These payments are for costs incurred in March 2025 for reimbursements to subgrantees and includes final expense reports for activities which occurred before March 24, 2025, for 87 local health departments covering personnel, equipment, contracts, and other direct costs.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,ASST_NON_2505OH5000_7530
04/24/2025,604.62,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"These payments are for costs incurred March 2025. Payment Justification: Other &ndash; publications, insurance, professional services, misc. costs.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,
04/24/2025,601.22,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Travel and Expense in accordance with the award terms and conditions for award 25CLIA for the time period of 01/01/2025 to 03/31/2025.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","PR DEPARTMENT OF HEALTH, ADMIN OF FACILITIES/HLTH SVCS",
04/29/2025,589.47,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",
04/29/2025,585.59,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
04/24/2025,582.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/02/2025,575.83,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"The Money Follows the Person Grant supports administrative oversight, program training/education, marketing & outreach, subcontractor travel expenses. Our grant, requests monthly reimbursements to cover staff salaries, assist individuals transitioning from institutional settings, such as nursing homes or hospitals, to community-based living arrangements.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered. Thank you.",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/02/2025,540.22,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR GEORGIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505GA5000,25S&amp;CTITLE18MEDICARE,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,ASST_NON_2505GA5000_7530
05/09/2025,494.47,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR VIRGINIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505VA5000,Costs Associated with 2505VA5000-25S&amp;CTITLE18MEDICARE-Title XVIII: Travel,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,ASST_NON_2505VA5000_7530
05/05/2025,493.1,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/24/2025,477.5,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement for contracted professional services expenditures.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",ST OF COLORADO DEPT OF INSURANCE,
04/22/2025,472.59,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Gross Salary And Wages; Employee Benefits; Health Benefits; Employee In State Travel Costs,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",ID ST DEPT OF HEALTH & WELFARE,
05/05/2025,440,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Grant # MFP300140A. Budget period 10/1/24-9/30/25; contractor administrative temp services - $440.00,"CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",NY ST DEPT OF HEALTH,
05/09/2025,436.38,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR GEORGIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505GA5000,25S&amp;CTITLE18MEDICARE,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,ASST_NON_2505GA5000_7530
04/28/2025,413.55,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/07/2025,403.29,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Costs Associated with 2505VA5002-25CLIA-CLIA LAB: Travel, Contractual","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,
05/02/2025,368.1,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",HEALTH & HUMAN SVC COMMN TX,
05/06/2025,367.46,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,SEE ATTACHED,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES ,
05/08/2025,365.09,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Paper, pens, other office supplies for program","CMS approves the payment requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",NE Dept of Insurance,
04/23/2025,361.77,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,M&amp;O April Travel,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",ARKANSAS DEPARTMENT OF HEALTH,
05/08/2025,357.8,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/21/2025,310.64,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of Allowed Grant Expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",ARKANSAS DEPARTMENT OF HEALTH,
