payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/30/2025,4182.15,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"To provide comprehensive, community-based mental health services to adults with serious mental illnesses and to children with serious emotional disturbances and to monitor progress in implementing a comprehensive, community-based mental health system.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",TN ST DEPT OF MNTL HLTH and Substance Abuse Services ,
04/26/2025,4172.52,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $4172.52 for the period April 15-April 30, 2025. The requested funds will be allocated as follows: • Personnel: $2770.85 • Fringe Benefits: $913.83 • Travel: $0 • Equipment: $0 • Supplies: $191.60 • Contractual/Subawards: $0 • Other: $0 • Indirect Costs: $296.25 We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",CHILDREN`S RESEARCH TRIANGLE (CRT),
05/01/2025,4172.37,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 24SM90021A. We are requesting a payment of $4,172.37 for the period 04/12/25-04/25/25. The requested funds will be allocated as follows: • Personnel: $4,172.37. These funds will support the following grant activities: Overhead expenses incurred for personnel wages. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",AZ ST DEPARTMENT OF EDUCATION,
04/29/2025,4167,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 22SP83436A. We are requesting a payment of $4,167.00 for the period 04/01/2025-04/30/2025. The requested funds will be allocated as follows: • Personnel: $2108 • Fringe Benefits: $ 395 • Travel: $ 726 • Equipment: $ 0 • Supplies: $ 0 • Contractual/Subawards: $ 0 • Other: $ 0 • Indirect Costs: $ 938 These funds will support the following grant activities in the NoA: The requested personnel reimbursement is for the level of effort compensated and the required fringe benefits of the Project Director and Coordinator who implement, oversee and conduct the activities associated with the goals and objectives of this project; which is the reduction of alcohol usages among youth aged 12-20 years.  Some of the areas addressed this month include: The increased collaboration of community members; work towards increasing Youth Coalition involvement, dissemination of information regarding underaged drinking, media campaigns, youth training, and coordination of efforts with community sectors. We are also requesting reimbursement for travel associated with program implementation at schools and other community locations and with trainings, conferences and in-services.  Indirect cost covers expenses not easily separated such as utilities, HR and support personnel, professional and liability insurances and other daily operational cost. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",WASHINGTON PARISH RAPE CRISIS CENTER,
04/30/2025,4166.66,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant #H79SP083401. We are requesting a payment of $4166.66 for the period 4/1/2025 – 4/30/2025. 

The requested funds will be allocated as follows: • Personnel: $2723.83 • Fringe Benefits: $208.33 • Travel: $0 • Equipment: $0 • Supplies: $0• Contractual/Subawards: $0 • Other: $1234.50 • Indirect Costs: $0 

These funds will support the following grant activities in the NoA: Enhance and disseminate existing NRYC PSAs on social media; Disseminate information regarding best practices; Expand/ enhance existing initiatives; Work with PTTC to ensure best practices are shared: Disseminate anti-alcohol messaging with NRYC on social media and website; Enhance/ update existing programs; Increase citizen participation; Strengthen collaboration across sectors work with PTTC to ensure best practices are shared: Train NRYC students to use SPF

We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","North River Prevention Partners, Inc.",
05/05/2025,4161.18,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for Grant 20SP82446A. We are requesting a payment of $4,161.18 for the period 04/06/2025 – 04/19/2025 The requested funds will be allocated as follows: • Personnel: $2,946.20
 • Fringe Benefits: $1,214.98  These funds will support the following grant activities in the NoA: Provide an array of evidence-based programs, policies, and/or practices planned and implemented at the local level by representative community coalitions to prevent risk factors contributing to opioid and stimulant and related consequences.  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","Mental Health And Substance Abuse Services, Oklahoma De",
04/30/2025,4067.33,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $4,067.33 for the period 4/19/25-4/28/25. The requested funds will be allocated as follows: • Personnel: $2,083.33 • Fringe Benefits: $684.00 • Contractual/Subawards: $1,300.00 We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.

","Approval Statement (as of 04.23.2025) 
SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. 
",SC ST DEPARTMENT OF MENTAL HEALTH,
05/06/2025,4046.5,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $4,046.50 for the period of 5/1/25 through 5/31/25. The requested funds will be allocated as follows: • Personnel: $0.00• Fringe Benefits: $0.00 • Travel: $0.00 • Equipment: $0.00 • Supplies: $0.00 • Contractual/Subawards: $0.00 • Other: $4,046.50 • Indirect Costs: $0.00 We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",LAURENS WISH ADDICTION TRIAGE CENTER INC,
04/24/2025,4000,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Request for acct# 23sm88759A. This full amount will be allocated to State Unemployment Insuranc. It will under the line item Personnel Benefits. It covers the first Quarter of 2025.,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",Blossom Sustainable Development,
04/29/2025,4000,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 22SP83369A  

We are requesting a payment of $4000.00 for the period March 2025. The requested funds will be allocated as follows: • Personnel: $1,920.00 • Fringe Benefits: $155.25 • Travel: $400.00 • Equipment: $0 • Supplies: $221.45 • Contractual/Subawards: $416.00 • Other: $667.00 • Indirect Costs: $220.30 These funds will support the following grant activities in the NoA: The Genesee County Prevention Coalition (GCPC) Sober Truth on Preventing Underage Drinking Act (STOP) Grant implements strategies to address two specific goals 1) Reduce alcohol use among 12–18-year old youth in Genesee County and 2) increase participation in local Town Hall meetings to address underage drinking. Our primary target populations are youth and families in Genesee County, Michigan, with an emphasis on Middle and High School age youth. The GCPC also works to inform and engage parents in their role in building protective factors through our Talk They Hear You campaign and Youth Connections magazine. GCPC will utilize STOP Act Grant funds to support infrastructure development with a focus on the planning and implementation of the One Choice prevention campaign and regional Town Hall meetings across Genesee County to gain additional insights to address local conditions that contribute to underage drinking. Townhall meetings will be coordinated with School Resource Officers, School Superintendents, Youth, Parents and Youth Serving Organizations. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement. ","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Genesee County Prevention Coalition,
05/08/2025,3975,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [1B09SM089614-01] We are requesting a payment of $[3,975.00] for the period [04/01/2025-04/30/2025]. The funds requested will be allocated as follows: Contractual/Subawards: [3,975.00].These funds will support the following grant activities in the NoA:[ Reimbursements to contractors and subrecipients for mental health services.]. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",VA Dept of Behavioral Health and Developmental Services,
04/23/2025,3974.4,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 24SM89917AC6. We are requesting a payment of $3,974.40 for the period 3/8/25 – 4/22/25. Personnel: $1,814.40, Indirect Costs: $2,160.00. These funds will support the following grant activities: The Graduate Assistant has been actively involved in the grant's operations primarily by coordinating activities with different staff personnel to help meet the program's needs. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",WINSTON SALEM STATE UNIVERSITY,
04/28/2025,3965,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,," We are requesting a payment of $3,965 for the period of 4/1/2025 - 4/30/2025. The requested funds will be allocated as follows: • Personnel: $3,125 •  Other: $840 • We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",FRANKLIN COUNTY COMMUNITY FOUNDATION,
04/28/2025,3954.01,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant H79SP084497

We are requesting a payment of $3,954.01 for the period of March 1, 2025 to March 31, 2025.

The requested funds will be allocated as follows:

Personnel: $3,033.92 • Salaries for 1.1 personnel

Fringe Benefits: $560.59 • Based on 23% of direct salaries, includes payroll taxes and benefits

Travel: $34.17 • Key personnel travel expenses to local community events and trainings

Supplies: $4.51 • Consumable office & program supplies

Other: $97.01 • Directly allocated cost of occupancy and program supports

Indirect Costs: $223.81 • Based on 6% of direct cost using approved Federal Indirect Cost Rate Agreement

These funds will support the following grant activities in the NoA: Coordination of Impact Quincy, youth substance use prevention coalition and the Impact Quincy Youth Action Team. Impact Quincy is working on youth alcohol prevention strategies in alignment with the STOP Act grant, including building community capacity to prevent alcohol use, alcohol policy and compliance checks, youth leadership and advocacy, parent/caregiver education campaigns, and youth social norms campaigns

We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","BAY STATE COMMUNITY SERVICES, INC",
04/22/2025,3948.75,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement of allowed expenses,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ","Mental Health And Substance Abuse Services, Oklahoma De",
04/23/2025,3946,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"SAMHSA TOR Grant # 24TI87881A

We are requesting a payment of $3,946.00 for the time period of 4-6-25 through 4-19-25 with a pay date of 4-25-25

The requested funds will be allocated as follows:
Personnel costs - 3898.11
Fringe Benefits costs - 48.00

These personnel costs are related to the recovery coach/peer specialist that was written into this grant to provide coaching and recovery mentoring and goals\objectives to aid in recovery.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Red Cliff Band Of Lake Superior Chippewa Indians,
04/24/2025,3937.61,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"This payment request is to pay for critical services provided under a year-long contract with Epic &#39;Ohana (ASO Log 25-164), including family engagement and partnership, Peer Support Service-Youth partner services, facilitation, community navigation and agency follow-up and family support.  The contract period is from December 28, 2024 through September 30, 2025.  The amount being requested  is to process payment for the March 2025 invoice submitted by Epic &#39;Ohana. The total $3,937.61 is to pay  personnel costs -including salaries, payroll taxes and assessments, and fringe benefits.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",HAWAII DEPARTMENT OF HEALTH,
05/01/2025,3935.44,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",HEALTH & HUMAN SVC COMMN TX,
04/23/2025,3912.57,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 5H79SP083462-03. We are requesting a payment of $3912.57 for the period of March 2025. The requested funds will be allocated as follows: • Personnel: $1838.70 • Fringe Benefits: $2860.35 • Other: $830.75 • Indirect Costs: $221.47. These funds will support the following grant activities in the NoA: During the month of March, staff coordinated and attended the AC4C Legislative Event and Retreat providing education on alcohol trends, led policy and executive board meetings “coalition meetings”, attended the Coalition Granny basketball event and participated in community outreach. Staff also led youth advocacy groups at 2 school districts, coordinated and assisted with alcohol compliance checks, promoted on and off premise TiPS trainings, had conversations with Jones County Fair staff regarding TiPS training and trained staff in TiPS. March expenses include costs associated with the annual Governors Conference, which keeps staff informed of current trends which can be shared with community members and townhall meetings, topics include Alcohol and Stress/Toxicology: Trends and Toxins, as well as Addressing Addiction Stigma.  ASAC also purchased a billboard, which will promote “SAMSHSA’s Talk, They Hear You campaign, aimed to target parents of 12-20 year olds and promote discussions of alcohol use with youth in our focus populations. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",AREA SUBSTANCE ABUSE COUNCIL INC,
04/22/2025,3907.88,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $3,907.88 for the Y2 grant period October 2024 through September 2025; this specific expense covers fringe costs for April 2025 from the 2 pay periods on 4.4.25 & 4.18.25. The requested funds will be allocated as follows:
Personnel: $0
Fringe Benefits: $3,907.88
Travel: $0
Equipment: $0
Supplies: $0
Contractual/Subawards: $0
Other: $0
Indirect Costs: $0
These funds support the personnel costs of the roles written and approved in the grant budget that are essential in carrying out the goals and objectives of the project.  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",WESTERN MONTANA MENTAL HEALTH CENTER,
04/24/2025,3875.99,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,please be advised that I have cancelled that payment request!,Payment request has been canceled by recipient.,Pleasant Point Indian Reservation,
04/29/2025,3867.29,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",HEALTH & HUMAN SVC COMMN TX,
04/24/2025,3840.72,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"this draw covers April 14 to April 25 
Salaries                 $ 2442.40
FICA                      $151.42
Med tax                  $35.42
State tax                 $   3.94
Health Ins              $1,030.23
Workman's' comp $22.47
Retirement             $41.60
Fringe                     $113.24
total                       $3,840.72
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Pleasant Point Indian Reservation,
05/02/2025,3794.93,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"MHBG is designed to provide comprehensive community mental health services to adults with serious mental illness (SMI) or children with serious emotional disturbance (SED), and to support First Episode Psychosis (FEP) services.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",AZ ST HEALTH CARE COST CONTAINMENT SYSTEM,
04/30/2025,3785.09,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"$2698.00 for key personnels salaries and wages, $340.14 in fringe for payroll tax liabilities and health insurance, $280.00 for program supplies and materials exclusively for STOP staff for swag items for outreach purposes, $252.70 in travel mileage reimbursement for key personnel for travel within the Navajo Nation to attend the Think First Navajo Injury Prevention and STOP Youth Prevention Outreach. 6% indirect cost reimbursement totaling $214.25 as per the approved budget.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Capacity Builders Inc.,
04/29/2025,3704.28,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"4040557996 Payment Request for sub account 18SM81924A   . We are requesting a payment of $3,704.28. for the period 4/15-4/30/2025. The requested funds will be allocated as shown below. These funds will support the following grant activities,Eating Disorders Information and Training Network (EDIT-NET): Leveraging Innovative Technology to Educate and Train the Next Generation of Healthcare Providers and Public Stakeholders . We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions. Fringe $503.04, IDC $274.38, Salaries $2,926.86.
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,
04/25/2025,3660.55,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Subgrantee Invoice Payments,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","RI ST DEPARTMENT OF MENTAL HEALTH, RETARDATION & HOSP",
04/30/2025,3612.49,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,," Payment Request for SAMHSA Grant 1H79SP084456-01 We are requesting a payment of $3,612.49 for the period May 2025. The requested funds will be allocated as follows: • Personnel: $2062.49 • Fringe Benefits: $250.00 • Travel: $0 • Equipment: $0 • Supplies: $150.00 • Contractual/Subawards: $0 • Other: $900.00 • Indirect Costs: $250.00 These funds will support the following grant activities in the NoA: The Youth Advisory Council Coordinator will participate in the Michigan Coalition To Reduce Underage Drinking (MCRUD) annual Shoalition event. A presentation will be made to share the results of the Retail Alcohol Data survey that we conducted with members of our Youth Advisory Council. 50 retail alcohol locations within our designated catchment area were surveyed. We will highlight the fact that our survey data reveals alcoholic beverages are marketed at prices less than soda and water (12 oz. malt liquor .79 cent while 12 oz. water $1.00). This information will help in the development of good public policy. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.

","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","CENTER FOR URBAN YOUTH & FAMILY DEVELOPMENT, THE",
05/02/2025,3605,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement for allowable grant expenditures/activities as outlined within submitted grant application and federally approved grant award,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/01/2025,3600,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [5004616488]  Budget Period 9/30/24-9/29/25.  We are requesting a payment of $3,600.00 for the Suicide Prevention Advertising Campaign for the period [Nov 2024 - May 2025]. The requested funds will be allocated as follows:  Contractual/Subawards: $3,600• . We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",ARKANSAS DEPARTMENT OF HEALTH,
04/23/2025,3571.51,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,," ***** Payment Request for SAMHSA Grant H79SM088443 We are requesting a payment of $3 f,571.51 or the period 4/9/25 - 4/25/25. The requested funds will be allocated as follows: Personnel: $2123.07  Fringe Benefits: $813.14  Travel: $0 Equipment: $0 Supplies: $472.99 Contractual/Subawards: $0 Other: $0 Indirect Costs: $162.31 These funds will support the following grant activities: 

This drawdown request includes eligible expenditures under the approved SAMHSA Circles of Care grant budget and is aligned with the objectives outlined in the project narrative. These expenditures are necessary for the continuation of grant-supported activities aimed at improving behavioral health outcomes and system-level collaboration for Native American children and families.

1.Personnel: Drawn funds cover salary and fringe benefits for key staff involved in direct service delivery, program management, evaluation, coordination, and administrative support. These roles are vital for the successful implementation of the Circles of Care model, including conducting needs assessments, facilitating stakeholder engagement, developing culturally responsive training, and managing ongoing data collection and evaluation.
2. Operating Costs: This includes costs essential for maintaining daily operations of the program such as community outreach, supplies, training events, contractual services (e.g., evaluators, cultural consultants, mental health professionals), and technology or materials needed to support culturally and linguistically appropriate engagement. These operational expenditures allow the program to execute required grant activities, build community capacity, and sustain interagency collaboration.
3. Indirect Costs: Indirect charges were calculated based on the approved rate and support the administrative infrastructure necessary for grant compliance, such as finance, HR, communications, IT support, and audit functions. These costs are essential for maintaining internal systems that ensure the efficient and compliant use of federal funds.

All drawdown items directly support the goals of the Circles of Care project: to create a culturally grounded, community-driven system of care for tribal youth with behavioral health and developmental needs. This payment request is in full compliance with the budget narrative and allowable use of funds as outlined by SAMHSA.
We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.

Season Goodpasture, M.S.
Founder, Executive Director 
760-638-9668","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",ACORNS TO OAK TREES CORP,
04/28/2025,3530.93,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Funding is for the State of Ohio to carry out its obligation in administering the ENGAGE grant requirements. We are requesting a payment of $3,530.93, and the requested funds will be allocated as follows:
• Payroll: $3,530.93
 Travel: $0.00
• Equipment: $0.00
• Supplies: $0.00
• Contractual/ Subawards: $0.00
• Other: $0.00
• Indirect Costs: $0.00  
We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.”
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",OH ST Dept of Mental Health and Addiction Services,
