payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/06/2025,1600.57,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement of allowable project costs budgeted and approved by the funding agency.  A breakdown of the expense by category and amount for this request/project: 
External Lab Supplies	 1,151.49 
Indirect Costs	 449.08 
Request Total:	 1,600.57 
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",UNIVERSITY OF PENNSYLVANIA,
04/30/2025,1599.08,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement of allowable and allocable expenses for Grant Number 23NU58DP007632

Salary $0.03
Other Operating Expenses $600.00
Subcontracts $798.04
-----------------------------------------
Direct Costs $1,398.07
Indirect Costs $201.01 
-----------------------------------------
Total $1,599.08 
    ",GMO recommends payment approval. ,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,
04/28/2025,1593.15,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"NU50CK000560-01 08/01/2019-07/31/2026 Nevada is requesting a payment of $1,593.15 for the period of 04/11/2025-04/21/2025.  Payment justification: Other: Rent, cell phone and email. Indirect. Summary of costs: Other $1,476.02, Indirect $117.13. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",DIVISION OF CHILD AND FAMILY SERVICES,
05/06/2025,1591.74,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Primarily payroll and fringe for Staff = $1.6k posted in April FY25
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",NEW YORK UNIVERSITY MEDICAL CENTER,
05/02/2025,1589.54,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment Justification: $1,589.54 Supplies - Bruker Scientific LLC, US IVD HCCA Portioned (Matrix).","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",MN ST DEPARTMENT OF HEALTH,
04/22/2025,1588.4,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment Justification: Requesting payment for NOFO: NH25PS005182, Grant # 598. Budget period 01/01/2023 – 02/28/2026; Travel - $1,588.40","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",TX DEPT OF STATE HEALTH SERVICES,
05/07/2025,1587,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for costs incurred late March through early May 2025 We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 23NE11OE000015LDXC6 for 1587.00 Employee reimbursement for Travel-1490, temporary staffing-97","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/06/2025,1584.44,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Richner - Alcohol &amp; Teens Don&#39;t Mix Campaign as per action plan &amp; budget; Gaylord Hotel - 2/2/25-2/5/25 lodging for PC to attend CADCA  Nat&#39;l Leadership Forum in Baltimore; 10% AOH,"GMO recommends payment approval. 
NJ",Yes Community Counseling Center,
05/06/2025,1580.2,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This payment will be used to reimburse the grant recipient for allowable and allocable expenditures according to the approved detailed budget(s) and scope of work for award number A135605, subaccount# 20U01CK000590. These are for costs paid by the institution or identified as benefiting the subject award through 04/18/2025. General categories of items in this cost reimbursement claim may include Salaries &amp; Wages, Benefits, Materials &amp; Supplies, Travel, and Overhead.","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,
05/01/2025,1576.62,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"AWARD #: NE11OE000089 BUDGET PERIOD: 12/02/2023 - 11/30/2024 Total Indirect Costs $65.80 Travel $1,510.82","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.","PUBLIC HEALTH AND ENVIRONMENT, COLORADO DEPARTMENT OF",
05/06/2025,1572.23,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Money requested for time period of 04/01/25-04/30/25. Amount requested includes a training registration fee for covered staff.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",Virginia Sexual & Domestic Violence Action Alliance,
05/07/2025,1570,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for costs incurred late March through early May 2025 We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 21NU90TP922192C6 for $1570=Temporary Staffing-657.57 Rent-912.43","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/09/2025,1568.67,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Graphic Design - $300; Postage - $808.94; Staff Travel and expenses - $317.12; Indirect Costs - $142.61,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",Living Beyond Breast Cancer,
04/23/2025,1565.21,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"M&amp;O Medical Supplies, $249.66 April Travel, $295.76 M&amp;O Medical Supplies","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",ARKANSAS DEPARTMENT OF HEALTH,
04/30/2025,1557.17,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,This payment request is for the Payroll and Fringe for Staff in accordance with the award terms and conditions for award to carry out the objectives in the SOW for the month of March 2025,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",SACRAMENTO NATIVE AMERICAN HEALTH CENTER,
04/24/2025,1556.91,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Primarily payroll and fringe for Staff = $1.5k, Indirect = $.1k. Posted in April FY25
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NEW YORK UNIVERSITY MEDICAL CENTER,
04/30/2025,1555.4,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment is for reimbursement of supplies and other categorical costs incurred and authorized to support and complete the approved project objectives for the time period of 04/08/2025-04/21/2025. We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 22NU58DP007222OCDP.
","GMO recommends payment approval. 
NJ","GREAT LAKES INTER-TRIBAL COUNCIL, INC",
04/29/2025,1555,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"$555.00 for Facilities and Administration Cost, $1,000.00 for Personal Services Contracts","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",UNIVERSITY OF WASHINGTON,
05/06/2025,1553.91,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Reimbursement of (CONTRACTUAL) expenses related to the (HEALTH COLLABORATIVE) program paid on (5.5.25) to better support the public health of Mississippians.,"GMO recommends payment approval. 
NJ",MS ST DEPARTMENT OF HEALTH,
04/24/2025,1552.81,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,3rd Qtr. FY24/25 Indirect cost- payment request,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",FL ST DEPT OF HLTH,
04/29/2025,1547.38,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"CDC-RFA-CK19-1904 2. NU50CK000501 3. 06/23 - 07/27 4. Payment to Fisher Scientific Company LLC for FY 25 medical supplies purchased in April 2025 5. $1,547.38 category 2000 supplies.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",TX DEPT OF STATE HEALTH SERVICES,
04/30/2025,1536.34,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Program Director Salary: $1481.88
Coalition Website: $216.75

Individual Coalition Website created to expand existing Coalition outreach/participation as well as meet required grant deliverables. 
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",TOWN OF WALPOLE MA,
05/05/2025,1533.31,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment request for Immunizations &amp; Vaccines for Children, for Personnel -- Full Time Salary: $1,533.31. This request covers 5/01/25 - 5/04/25, pursuant to the Temporary Restraining Order in Colorado et al. v. HHS et al. (1:25-cv-121, Dist R.I.), which requires that HHS &ldquo;immediately cease withholding any funds&rdquo; based on previously issued terminations and to &ldquo;make such funds available and process all payments as if the [terminations] had not been issued.&rdquo;","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  ",MN ST DEPARTMENT OF HEALTH,
05/07/2025,1522,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for costs incurred late Marchthrough early May 2025 We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award Payroll-Salary-fringe-0 Supplies- 0 Travel-0 Other-1522 Temporary Staffing, rent Subcontract Payments-0","GMO recommends payment approval. 
NJ",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/06/2025,1517.51,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Y23257 06/01/2023-05/31/2025 14.52   Contractual Costs MCI COMMUNICATIONS SERVICES LLC 1459.5 contractual costs for InGenesis 4/3/2024  Y24257 BP 09/01/2024 - 08/31/2025 Contractual Service for AT&amp;T,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
05/08/2025,1514.85,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Week ending 5/9/2025,"GMO recommends payment approval. 
NJ","COALITION FOR A BETTER WALLINGFORD, INC.",
05/07/2025,1509.54,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment request for Sexual Violence Prevention in MN, for expenditure date range 5/5/25-5/6/25, for Contractual: $1,509.54.","GMO recommends payment approval. 
NJ",MN ST DEPARTMENT OF HEALTH,
05/01/2025,1503.09,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Reimbursement of (CONTRACTUAL) expenses related to the (BRFSS) program paid on (4/25/2025-4/28/2025) to better support the public health of Mississippians.,"GMO recommends payment approval. 
 NJ",MS ST DEPARTMENT OF HEALTH,
05/08/2025,1501.96,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,These expenditures were paid during the payment cycle from 4/18/2025 through 04/24/2025 for Grant ID 6 NU50CK000518-05-06.  Payments for reimbursement for contracts for ELC program,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",MA ST DEPARTMENT OF PUBLIC HEALTH,
04/25/2025,1500,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Rosenberg Project Beautification May 3, 2025.  Total Request $1,500.00
Funds requested are for our Youth Coalition participation as shown in the following budget line item: 
(1) Youth Coalition Activities	4	$250	2	$2,000        The amount requested $250
Justification: (1) The Youth Coalition will plan a total of 4 community-based prevention activities at a cost of $250 each for two school sites at a rate of one activity every other month 
Item Requested	Number Needed	Unit Cost	Amount Requested
(3) Youth Outreach Materials	1,000	$0.75	$750        The amount requested $750
Justification: (3) Youth engagement outreach materials in tandem with the social media campaigns are planned at an estimated cost of $0.75 including tax per unit for 1,000 units.
(6) Copy & Print Production	2,000	$0.53057	$500     The amount requested $500
Justification: (6) Copy and printing productions for informational flyers, posters, etc. are planned for each of our targeted substances:2,000 units at an estimated $0.53 per unit.

","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",THE LONE STAR SCHOOLS,
05/05/2025,1500,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,This payment request is for NOFO award Ohio Diabetes Prevention and Management Program 6 NU58DP007411-02-01. This transaction was a result of a accounts payable book adjustment which resulted in a drawdown request . The budget period is 06/30/24 through 06/29/25. This was expensed to the contractual section of the approved budget  .,"GMO recommends payment approval. 
NJ",OH ST DEPARTMENT OF PUBLIC HEALTH,
05/06/2025,1500,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,DSHS: Payment to Texas Medical Association for FY 25 Space for Display Ad purchased in June 2025,"GMO recommends payment approval. 
NJ",HEALTH & HUMAN SVC COMMN TX,
05/02/2025,1500,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment is for reimbursement of personnel services and authorized to support and complete the approved project objectives for the budget period. We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with award terms and conditions for award 19NU50CK000546NWS2C6.
 ","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES ,
05/06/2025,1498.44,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Primarily payroll and fringe for Staff = $1.5k. Posted in April FY25,"CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NEW YORK UNIVERSITY MEDICAL CENTER,
04/22/2025,1493.34,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"3/16/2025	Personnel-SEH Capacity GP24	755.73
3/18/2025	Personnel-SEH Capacity GP24	215.69
3/20/2025	Personnel-SEH Capacity GP24	76.01
3/21/2025	Contracts Operating-Expanded Authority GP24	150
3/26/2025	Personnel-SEH Capacity GP24	6.91
3/31/2025	Contracts Operating-Expanded Authority GP24	289
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",ID ST DEPT OF HEALTH & WELFARE,
04/23/2025,1486.85,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Weekly Payroll for staff pertaining to DFC grant:
Executive Director, AOR - $653.85
Program Director - $560.00
Project Coordinator - $273.00","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

","COALITION FOR A BETTER WALLINGFORD, INC.",
04/22/2025,1476.5,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,E37P60524 &ndash; Reimbursement of payroll expenses for a CDC School Based Intervention program.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, and approved budget narrative.","EDUCATION, MINNESOTA, DEPARTMENT OF",
04/25/2025,1472.63,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Reimbursement for reasonable and necessary expenditures incurred to further the aims of the award,"GMO recommends payment approval. 
NJ","Research Foundation For Mental Hygiene, Inc.",
04/28/2025,1470.29,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,DFC grant Program Coordinator salary for period of 4/13/25 - 4/26/25. Approved budget line- Personnel.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

 ",Lake Of The Woods Prevention Coalition,
05/01/2025,1465.85,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Personnel Payroll for staff pertaining to DFC grant. Dianne Mark - AOR  $653.85, Fatoumata Gakou - Program Director - $560.00, Kellie Kaminskas - Program Coordinator - $252.00","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

","COALITION FOR A BETTER WALLINGFORD, INC.",
05/08/2025,1463.28,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement for expenses incurred and paid from 4/30/2025 to 5/8/2025 for the following expenses: Indirect Costs, Materials &amp; Supplies,  for award ADOLESCENT HEALTH AND SCHOOLS PROGRAMS","GMO recommends payment approval. 
NJ","UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION, THE",
04/23/2025,1460.1,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,STAFF SALARIES,GMO recommends payment approval,FAIRFIELD PUBLIC SCHOOLS,
05/12/2025,1459.5,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Y23257 BP 09/01/2023-08/31/2025 Project Manager- Associate Public HealthIntermediate for InGenesis 3/23-3/29/25,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
04/30/2025,1444.43,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"We request payment in the amount of $1,444.43 for the period of March 2025. This amount includes Payroll $1715.53, Fringe $173.31, Professional Services $22.28,  Indirect Costs $533.31. These expenses align with our approved NOA and do not conflict with executive orders.","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NORTHWESTERN UNIVERSITY,
05/09/2025,1442.63,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"$230.34 for Facilities and Administration Cost, $267.64 for Fringe Benefits, $893.96 for Salaries and Wages, $50.69 for Software","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",UNIVERSITY OF WASHINGTON,
05/01/2025,1434.48,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Reimbursement of (CONTRACTUAL) expenses related to the (WORKFORCE DEV) program paid on (4/25/2025-4/28/2025) to better support the public health of Mississippians.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",MS ST DEPARTMENT OF HEALTH,
05/05/2025,1433.6,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,This is a reimbursement request for already expended funds for qualified grant expenses per the federal award issued to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. 1433.6 Indirect.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
04/30/2025,1432.2,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"As per our action plan, we have purchased prescription medication lock boxes for individuals and families to use for protecting their meds from getting in the wrong hands, especially children. We are distributing them at DEA National Take Back Days and community events throughout St. Joseph County. ","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",PARTNERSHIP FOR EDUCATION AND PREVENTION OF SUBSTANCE A,
05/05/2025,1428.69,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Testing for March 2025 amount of $1,428.67","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",California Dept of Public Health,
05/06/2025,1426.81,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Expenditures included in this drawdown request consist of: Travel: $862.12; Indirect Costs: $564.69,"CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","Research Foundation For Mental Hygiene, Inc.",
05/09/2025,1421.78,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Y24167 BP 09/01/2024-08/31/2025 Travel costs for the Illicist Drug Summit from 4/20/2025,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
04/28/2025,1413.66,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"CDC-RFA-CK19-1904 2. NU50CK000501 3. 06/23 - 07/27 4. Payment to Fisher Scientific Company LLC for FY 25 medical supplies purchased 5. $1,413.66 category 2000 other.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",TX DEPT OF STATE HEALTH SERVICES,
